671890	1	D
484851	2	C
876007	3	D
705495	4	A
856292	5	A
288677	1	A
296059	2	F
780390	3	D
416013	4	F
511158	5	C
206268	1	A
471892	2	A
294217	3	D
920259	4	D
322447	5	B
860269	1	D
762348	2	A
446207	3	A
928723	4	B
607055	5	D
587804	1	A
937953	2	A
904205	3	A
265431	4	A
764360	5	B
415502	1	F
814074	2	C
506975	3	A
966954	4	B
265273	5	D
445284	1	A
754479	2	B
660505	3	F
452064	4	C
631701	5	B
108855	1	A
885577	2	F
321363	3	F
170286	4	C
311606	5	A
364718	1	A
638114	2	F
798249	3	B
752681	4	F
579484	5	F
982629	1	C
644479	2	F
583095	3	F
465600	4	C
614238	5	B
301797	1	F
583100	2	F
301364	3	C
649684	4	D
607669	5	F
225633	1	D
618193	2	A
209483	3	A
868389	4	D
468698	5	C
422827	1	B
268673	2	B
827593	3	C
308862	4	F
641007	5	B
311068	1	B
871380	2	C
822711	3	F
101512	4	A
908810	5	D
521552	1	F
149566	2	D
723192	3	F
138380	4	F
892763	5	B
567648	1	D
695350	2	B
167235	3	B
974363	4	B
580297	5	B
172169	1	D
999440	2	C
699872	3	C
219075	4	B
130668	5	B
109408	1	A
132661	2	F
659288	3	C
418591	4	C
231417	5	F
422111	1	C
452044	2	D
779189	3	D
599834	4	D
594499	5	A
913071	1	B
528440	2	C
149414	3	D
679363	4	D
978907	5	D
457002	1	A
955773	2	D
246005	3	F
727711	4	A
247391	5	D
942378	1	C
208210	2	F
644029	3	F
495678	4	A
552951	5	C
417549	1	C
453524	2	C
645861	3	A
335330	4	D
264894	5	D
767907	1	A
951571	2	B
826196	3	C
298902	4	F
232234	5	A
929604	1	D
282418	2	F
364855	3	D
765130	4	C
302277	5	F
819406	1	D
521621	2	B
345347	3	D
245253	4	D
866753	5	A
918585	1	A
133756	2	D
700635	3	F
602186	4	B
539729	5	D
456003	1	B
265661	2	A
451773	3	D
372657	4	B
587916	5	B
604971	1	C
430850	2	A
848496	3	F
480234	4	D
607794	5	C
751918	1	D
121578	2	C
710072	3	B
282167	4	F
832825	5	A
811216	1	D
980927	2	A
904332	3	A
828205	4	A
806833	5	C
209996	1	A
662286	2	A
149856	3	A
398462	4	D
457684	5	C
570622	1	B
342976	2	B
688316	3	A
634500	4	F
620684	5	F
676497	1	A
442712	2	C
145470	3	F
787582	4	D
610990	5	B
617667	1	D
201543	2	D
871419	3	F
536152	4	F
213392	5	C
211616	1	B
465149	2	D
944646	3	C
166853	4	D
690690	5	B
505667	1	D
103363	2	F
519098	3	A
434298	4	D
472529	5	D
330698	1	D
708106	2	C
812882	3	C
564863	4	D
654375	5	D
681872	1	A
700200	2	F
484092	3	C
276515	4	F
987691	5	C
469786	1	A
528488	2	B
185922	3	B
801083	4	D
676878	5	F
233072	1	C
918766	2	D
411286	3	F
101665	4	F
877324	5	F
743007	1	F
638624	2	C
528382	3	C
951516	4	D
249758	5	C
592022	1	B
303914	2	C
346555	3	D
827678	4	B
909795	5	F
772994	1	C
465421	2	A
911403	3	F
998780	4	F
895885	5	A
891671	1	A
822383	2	D
943076	3	B
551130	4	C
299076	5	A
723825	1	B
342903	2	D
642450	3	F
848679	4	D
458892	5	F
302951	1	A
567021	2	C
997609	3	D
366528	4	A
752017	5	B
515815	1	F
548094	2	B
721847	3	B
171605	4	B
900800	5	A
599515	1	F
929141	2	C
667700	3	F
290219	4	A
786586	5	F
577769	1	C
811688	2	A
455494	3	A
286714	4	B
886622	5	A
672427	1	D
543065	2	F
525195	3	A
199917	4	C
305252	5	D
685804	1	F
708586	2	C
703285	3	F
748164	4	B
816454	5	B
715607	1	C
111779	2	F
539952	3	D
466862	4	C
935883	5	C
337539	1	B
339675	2	D
709935	3	A
978326	4	C
802236	5	C
680390	1	C
684840	2	F
804585	3	F
406871	4	C
407120	5	F
461614	1	F
653318	2	C
764406	3	A
448762	4	A
562804	5	C
100244	1	B
285964	2	A
664863	3	D
342116	4	D
474861	5	F
528161	1	C
617450	2	A
214891	3	C
466897	4	D
646058	5	F
619093	1	F
813904	2	F
426851	3	A
339508	4	A
350758	5	A
679381	1	D
231068	2	B
949298	3	D
332067	4	F
253863	5	C
478980	1	A
989666	2	D
730105	3	A
880242	4	F
521888	5	F
318906	1	C
646547	2	F
259015	3	D
562399	4	D
382912	5	C
745194	1	C
101035	2	D
973958	3	C
651531	4	F
592504	5	A
913577	1	A
480671	2	B
192211	3	C
316679	4	F
544919	5	D
812212	1	C
880927	2	D
678286	3	D
695128	4	A
920399	5	B
469737	1	F
766559	2	B
820941	3	D
635708	4	A
754340	5	F
735406	1	D
971460	2	C
914245	3	D
432197	4	A
388702	5	F
464608	1	D
139083	2	D
525605	3	F
654299	4	F
554904	5	A
624925	1	D
128187	2	D
490122	3	F
640096	4	D
896781	5	F
996257	1	F
695347	2	A
246571	3	B
809491	4	A
785734	5	C
972065	1	F
495959	2	C
763851	3	C
682287	4	B
861094	5	D
163714	1	C
925519	2	A
473332	3	C
843466	4	C
972809	5	B
277059	1	A
131096	2	A
903274	3	A
274059	4	A
196226	5	F
881432	1	A
759415	2	F
266969	3	D
256075	4	D
949423	5	F
597282	1	C
595488	2	F
271443	3	F
188010	4	B
122996	5	A
933044	1	B
346866	2	B
604872	3	B
847422	4	D
925438	5	D
379200	1	C
444657	2	B
735010	3	C
412040	4	D
242802	5	A
306942	1	F
271419	2	B
693518	3	C
722996	4	B
545300	5	A
359850	1	C
387161	2	D
523199	3	B
655112	4	F
769589	5	A
893865	1	A
985768	2	A
520187	3	B
622731	4	A
589875	5	D
708283	1	D
730963	2	A
163902	3	C
979644	4	B
832502	5	A
643404	1	D
281616	2	A
478052	3	B
699155	4	C
237701	5	C
186680	1	A
686914	2	F
309508	3	B
577370	4	A
272774	5	A
938219	1	F
584888	2	F
134743	3	D
419449	4	D
833835	5	D
980226	1	F
713743	2	A
924951	3	D
576257	4	C
979857	5	D
361935	1	A
552268	2	C
827487	3	B
252809	4	A
992086	5	B
435243	1	D
480838	2	D
881400	3	F
963984	4	C
762130	5	C
592709	1	D
696430	2	C
948186	3	A
496731	4	F
115874	5	F
788385	1	F
557884	2	D
863056	3	A
803025	4	B
227707	5	D
522971	1	F
103039	2	A
947215	3	C
487176	4	A
893227	5	B
454948	1	C
275928	2	B
425449	3	B
865573	4	C
157030	5	B
994968	1	A
569462	2	D
638263	3	D
152885	4	F
693783	5	F
711035	1	D
327723	2	F
939022	3	F
505986	4	B
964760	5	A
313524	1	D
784527	2	C
371681	3	F
627189	4	C
175338	5	C
638274	1	C
123888	2	F
116371	3	B
397421	4	C
831459	5	C
146461	1	D
203594	2	B
590016	3	D
984329	4	F
937703	5	B
441034	1	C
603085	2	C
424713	3	B
981998	4	B
314771	5	A
899401	1	A
864204	2	F
698605	3	A
553834	4	F
754893	5	D
159511	1	C
195279	2	B
336402	3	A
322144	4	B
445289	5	F
912500	1	F
288183	2	F
233289	3	C
889528	4	B
451858	5	B
447341	1	F
163178	2	C
196564	3	A
621457	4	F
194266	5	F
424983	1	B
380858	2	C
379361	3	D
464528	4	A
917449	5	A
163673	1	C
346519	2	F
551297	3	D
360553	4	B
452449	5	D
866627	1	D
565489	2	C
185389	3	B
199729	4	C
290692	5	C
531621	1	D
453233	2	D
915721	3	B
690016	4	B
936475	5	A
114009	1	D
158304	2	D
409804	3	A
916167	4	F
905484	5	F
175411	1	A
436962	2	B
187884	3	F
905907	4	C
977008	5	C
904044	1	A
785948	2	C
514430	3	D
809659	4	A
134920	5	F
415009	1	F
433167	2	F
150809	3	F
360111	4	F
368181	5	F
220060	1	A
367713	2	A
321089	3	F
487621	4	C
706009	5	F
886866	1	F
491801	2	F
844921	3	D
211268	4	A
572332	5	D
182066	1	D
666756	2	A
526974	3	A
935646	4	C
420308	5	D
305718	1	A
441989	2	D
431668	3	B
702597	4	F
641056	5	A
953309	1	F
208395	2	F
677600	3	D
200212	4	A
852456	5	C
521161	1	B
521972	2	C
303594	3	A
503924	4	B
487880	5	B
106734	1	A
580634	2	D
214568	3	D
114239	4	D
958156	5	F
754496	1	F
646972	2	F
301966	3	D
726966	4	D
762525	5	B
613108	1	F
121325	2	A
518137	3	D
418977	4	A
890913	5	F
748182	1	D
300265	2	B
455668	3	C
332025	4	F
537362	5	B
832028	1	B
798458	2	B
902243	3	B
662743	4	F
795061	5	A
792577	1	A
904877	2	F
368306	3	B
223456	4	C
887833	5	C
622683	1	B
369211	2	D
129159	3	C
215877	4	F
690036	5	F
669415	1	C
248487	2	A
345624	3	C
692153	4	C
797620	5	F
625305	1	A
331066	2	F
366107	3	B
795155	4	D
906081	5	D
719123	1	D
466170	2	B
359191	3	B
978679	4	A
658983	5	F
300008	1	A
315989	2	F
323652	3	F
245791	4	F
169195	5	F
372187	1	C
127541	2	A
446948	3	B
320991	4	B
882122	5	D
208137	1	C
330835	2	D
836323	3	D
943102	4	F
772267	5	B
562647	1	A
745662	2	C
816807	3	A
105465	4	F
996078	5	F
899213	1	D
189717	2	B
737918	3	D
175015	4	C
623852	5	A
816787	1	A
898328	2	B
826835	3	F
920442	4	F
369413	5	B
323703	1	A
927631	2	F
246232	3	C
247958	4	B
567612	5	D
428998	1	F
197465	2	F
951020	3	D
403876	4	C
981534	5	A
297394	1	F
908865	2	B
212516	3	D
665237	4	C
179087	5	A
527201	1	C
268726	2	A
515252	3	B
837197	4	B
935713	5	F
578348	1	A
273595	2	F
657745	3	A
174098	4	A
388194	5	A
711830	1	D
482060	2	F
959697	3	B
948776	4	B
219644	5	C
377937	1	D
613483	2	D
579332	3	B
838943	4	F
219420	5	C
153045	1	B
583355	2	D
637570	3	D
889400	4	B
738756	5	D
875126	1	D
906149	2	B
576709	3	F
919353	4	D
970839	5	D
970722	1	A
360544	2	F
923631	3	C
581329	4	C
724076	5	B
678479	1	C
997213	2	F
409131	3	C
423976	4	F
456084	5	B
481151	1	F
226097	2	D
978028	3	B
903174	4	B
932454	5	C
961238	1	F
396875	2	C
647454	3	D
647127	4	D
315737	5	B
313512	1	B
576094	2	B
649071	3	C
357724	4	A
326702	5	D
560749	1	F
160198	2	D
749269	3	A
644349	4	C
817314	5	B
365551	1	C
765640	2	A
445640	3	F
489786	4	A
138967	5	B
978883	1	D
169054	2	C
624898	3	B
431160	4	C
763436	5	A
409630	1	A
834450	2	B
664240	3	A
544642	4	C
944323	5	B
560285	1	B
347323	2	F
309775	3	D
522625	4	D
585443	5	D
709242	1	B
676041	2	F
754561	3	A
823259	4	C
828408	5	D
100270	1	A
385370	2	C
718975	3	D
275848	4	B
578343	5	A
540352	1	A
268224	2	B
778570	3	C
201030	4	D
564398	5	C
520448	1	D
164863	2	B
361791	3	B
425124	4	D
655946	5	F
232021	1	B
999107	2	C
328096	3	B
542236	4	B
871844	5	A
338759	1	B
704069	2	B
346316	3	F
662238	4	A
555927	5	D
685088	1	D
442918	2	A
653622	3	F
332765	4	C
767152	5	F
905195	1	A
834516	2	D
228087	3	D
942525	4	B
571004	5	A
366881	1	B
997869	2	A
448863	3	D
945123	4	D
424125	5	D
241978	1	A
463189	2	B
976192	3	C
689244	4	C
363370	5	F
239646	1	A
456395	2	F
649482	3	B
434962	4	A
318372	5	D
978917	1	B
952555	2	C
255019	3	C
751418	4	F
333452	5	A
509015	1	D
502917	2	D
684900	3	D
963849	4	F
435394	5	B
759289	1	F
925725	2	C
203968	3	D
986147	4	A
475792	5	D
218513	1	C
717050	2	B
610423	3	D
766461	4	F
581651	5	D
968457	1	D
390840	2	C
170262	3	D
659533	4	A
367727	5	C
195236	1	D
599332	2	C
136171	3	D
878319	4	C
168053	5	D
179453	1	F
850494	2	C
940815	3	A
146950	4	B
131366	5	F
242829	1	A
881024	2	D
945687	3	B
764890	4	D
146998	5	A
188585	1	C
939494	2	D
598360	3	C
632660	4	F
823166	5	A
981767	1	B
910673	2	C
457325	3	C
691598	4	F
597564	5	B
955642	1	D
890317	2	C
591970	3	A
946344	4	F
155460	5	B
128165	1	B
410688	2	C
890688	3	D
704591	4	B
650582	5	B
443811	1	C
291066	2	A
962136	3	B
160374	4	D
868750	5	D
803793	1	C
216524	2	C
162543	3	B
517744	4	A
444576	5	C
569090	1	B
867555	2	F
583952	3	D
451193	4	F
952803	5	D
154534	1	C
546867	2	F
562524	3	B
429097	4	F
986595	5	B
776773	1	A
484414	2	A
963055	3	F
296020	4	D
894580	5	D
881823	1	F
930717	2	C
373300	3	A
137765	4	D
220554	5	A
479800	1	C
197474	2	F
567241	3	C
843522	4	A
994842	5	D
765969	1	D
289964	2	A
929062	3	F
372144	4	F
599392	5	D
823616	1	A
110910	2	C
165664	3	A
620080	4	A
877883	5	B
265091	1	C
426227	2	F
408185	3	A
646364	4	B
305396	5	A
753566	1	A
853966	2	F
596023	3	F
290744	4	A
364529	5	B
814381	1	F
645434	2	F
808703	3	B
846177	4	A
490240	5	C
300458	1	C
434727	2	C
909942	3	B
405852	4	A
523146	5	B
913856	1	D
752543	2	F
391216	3	C
282619	4	D
128131	5	A
671076	1	B
224241	2	F
321164	3	A
885659	4	C
302551	5	A
253893	1	D
279827	2	C
262571	3	D
183925	4	A
614820	5	F
184807	1	F
922176	2	D
385742	3	B
939158	4	A
133340	5	D
114044	1	C
570955	2	C
895139	3	F
103837	4	F
325712	5	F
172448	1	D
946540	2	A
436021	3	C
595360	4	D
535222	5	A
609934	1	A
307220	2	D
131348	3	F
620589	4	A
491999	5	F
691517	1	D
135470	2	B
320913	3	C
456930	4	C
742525	5	A
414444	1	D
435875	2	F
911995	3	C
297358	4	C
786940	5	D
546818	1	F
533932	2	C
885315	3	F
964026	4	B
907376	5	D
430957	1	F
129842	2	C
776724	3	C
141600	4	B
757555	5	C
857937	1	F
372606	2	F
200111	3	A
538939	4	A
358427	5	D
471188	1	B
564410	2	B
653185	3	D
288141	4	B
620214	5	F
730286	1	D
499026	2	C
383770	3	F
353757	4	C
535089	5	A
